word	ipa	pageid
parinra	[paˈrinra]	8001450
pasulu'	[paˈsuluʔ]	7986700
pattasa'	[ˈpatːasaʔ]	7999880
patu'guru'	[paˈtuʔɡuruʔ]	7976421
pela'	[ˈpelaʔ]	7994123
peo'	[ˈpeoʔ]	8004730
pepe'	[ˈpepeʔ]	7986682
pera	[ˈpera]	40608
pila'busi	[pilaʔˈbusi]	7999798
pilanngeri	[pilaˈŋːeri]	7979963
pilisi'	[ˈpilisiʔ]	7986746
pindu'	[ˈpinduʔ]	7982087
pinruang	[pinˈruaŋ]	7982093
pirassi	[piraˈsːi]	8001433
pisang	[ˈpisaŋ]	41551
poca'	[ˈpocaʔ]	7999959
pongoro'	[ˈpoŋoroʔ]	7985610
poterang	[poˈteraŋ]	7976813
ra'masa'	[ˈraʔmasaʔ]	7985602
raka'	[ˈrakaʔ]	8001396
rappo	[ˈrapːɔ]	4389701
rappung	[ˈrapːuŋ]	8001411
rassi	[ˈrasːi]	1878295
rate	[ˈratɛ]	8888
rawa	[ˈrawa]	4814344
raya	[ˈraja]	182382
reppe'	[ˈrepːe]	7994208
ri	[ri]	84661
rinra	[ˈrinra]	8001455
rinring	[ˈrinriŋ]	7992446
roko'	[ˈrokoʔ]	7984503
romang	[ˈromaŋ]	7983738
rompa	[ˈrompa]	441410
roso'	[ˈrosoʔ]	8008571
rua	[ˈrua]	88264
sagantuju	[saɡanˈtuɟu]	8004436
salapang	[saˈlapaŋ]	6843309
Salasa	[saˈlasa]	5101048
sallang	[ˈsalːaŋ]	5784070
sallo	[ˈsalːɔ]	6984872
saluara'	[saˈluaraʔ]	8015233
Sambawa	[samˈbawa]	8016166
sampo	[ˈsampɔ]	753525
sampo pinruang	[ˌsampo pinˈruaŋ]	7982091
sampo sikali	[ˌsampo siˈkali]	7982080
sampulo	[samˈpulɔ]	5784275
Sanneng	[ˈsanːeŋ]	8014173
sare	[ˈsarɛ]	268851
sassa	[ˈsasːa]	1678499
sassang	[ˈsasːaŋ], mak, [saˈsːaŋ]	7976380
sauru'	[ˈsauruʔ]	8158350
se're	[ˈsɛʔrɛ]	7982058
sedeng	[seˈdeŋ]	7362470
si'ru'	[ˈsiʔruʔ]	7983685
sikali	[siˈkali]	3121287
sikuyu	[siˈkuju]	7982113
Silayara'	[siˈlajaraʔ]	8015209
sinampe'	[siˈnampeʔ]	8014126
singara'	[ˈsiŋaraʔ]	8002248
singkulu'	[ˈsiŋkuluʔ]	7987196
sissi'	[ˈsisːiʔ]	7987202
sombong	[ˈsomboŋ]	7448871
songket	/soŋkɛ̀t/	8143857
songo'	[ˈsoŋoʔ]	7979900
subanngi	[suˈbaŋːi]	8014116
subanngiangang	[subaŋːiˈaŋaŋ]	8014119
sumpadeng	[sumˈpadeŋ]	8014154
sungke	[ˈsuŋkɛ]	8002254
suro	[ˈsurɔ]	3073587
-ta	[ta]	56383
ta'bangka	[taʔˈbaŋka]	8011856
ta'bu	[ˈtaʔbu]	7994089
ta'do'do'	[taʔˈdoʔdoʔ]	8011874
ta'gala'	[ˈtaʔɡalaʔ]	7984515
tai	[ˈtai]	66067
tai bassi	[ˌtai ˈbasːi]	7992398
tai laso	[ˌtai ˈlasɔ]	7992394
tai toli	[ˌtai ˈtoli]	7992390
taipa	[taˈipa]	7994092
talipong	[taliˈpoŋ]	8008635
tallu	[ˈtalːu]	70755
tamparang	[tamˈparaŋ]	8007493
tampiling	[tamˈpiliŋ]	6722043
tana	[ˈtana]	735422
tangang-tangang	[ˌtaŋanˈtaŋaŋ]	8007497
tangkasa'	[ˈtaŋkasaʔ]	7985607
tara	[ˈtara]	229613
tarang	[ˈtaraŋ]	6412999
tarawe	[taˈrawɛ]	7986732
tayang	[ˈtajaŋ]	6807563
te'ne	[ˈtɛʔnɛ]	7980028
tedong	[ˈtedoŋ]	7969185
telang	[ˈtelaŋ]	8004581
tena	[ˈtena]	1897391
terasa'	[ˈterasaʔ]	7985600
ti'no'	[ˈtiʔnoʔ]	7985613
timboro'	[ˈtimboroʔ]	8010260
to'do'	[ˈtoʔdoʔ]	7994218
toana	[ˈtɔana]	6373880
tobo'	[ˈtoboʔ]	7994213
toli	[ˈtoli]	7233054
tompo'	[ˈtompoʔ]	7992433
tu'guru'	[ˈtuʔɡuruʔ]	7976305
tuju	[ˈtuɟu]	281435
tuka'	[ˈtukaʔ]	8006012
u'	[ˈuʔ]	5978475
u'rangi	[uʔˈraŋi]	8002388
uang	[ˈuaŋ]	41547
ulara'	[ˈularaʔ]	7987187
ulu	[ˈulu]	70677
unti	[ˈunti]	310011
uring	[ˈuriŋ]	4396832
wara'	[ˈwaraʔ]	8010265
